place_id,review_id,rating,text,time,language
ChIJHTJPZdPBvzsRNK7A5kOq5Es,ChIJHTJPZdPBvzsRNK7A5kOq5Es_review_2,5,Beautiful church below Reis Magos fort. But always closed . There is no access except Sundays i think .,1750144488,en
ChIJHTJPZdPBvzsRNK7A5kOq5Es,ChIJHTJPZdPBvzsRNK7A5kOq5Es_review_3,5,"Very  beautiful picturesque church.One can actually sense a divine feeling on mere looking at the structure from outside.

Unfortunately we couldn't enter the church as we reached after closing hours.

It's actually just a few steps away from the Reis magos  fort,

One can get some real good insta worthy pics.

Just at the corner of  the church you will have a couple of  tourist operators approaching you with some good deals.

Really worth visiting

Please try to keep the place LITTER free.",1653719985,en
ChIJHTJPZdPBvzsRNK7A5kOq5Es,ChIJHTJPZdPBvzsRNK7A5kOq5Es_review_4,5,"Reis Magos Church, located near the entrance of Reis Magos Fort, is a beautiful piece of history. Although the church was closed during my visit, the exterior alone is worth admiring. The architecture is simple yet elegant, with a charm that draws you in. The grass-covered stairs leading up to the church add a unique touch, making the surroundings feel both serene and picturesque. Even if you can’t go inside, the church is a lovely spot to visit and capture some memorable photos. A must-see if you’re in the area!",1724870056,en
ChIJHTJPZdPBvzsRNK7A5kOq5Es,ChIJHTJPZdPBvzsRNK7A5kOq5Es_review_5,5,Best place to visit for the family and friends to spend time.,1760264911,en
ChIJKaO40OzAvzsRF0opJz4-oZI,ChIJKaO40OzAvzsRF0opJz4-oZI_review_1,4,This church is absolutely Beautiful for small wedding crowd. Location is fantastic. Parking space is available but limited only. Has seating capacity of 300-350. Which is good. In terms of Roof it needs heavy maintenance as it leaks. Some area while raining. Benches and lights are well Bathroom is provided separately for men and women and it is well maintained. Overall it is Very good and Highly recommended for small wedding.,1714462550,en
ChIJKaO40OzAvzsRF0opJz4-oZI,ChIJKaO40OzAvzsRF0opJz4-oZI_review_2,4,it's a great place with great people's,1675577615,en
ChIJKaO40OzAvzsRF0opJz4-oZI,ChIJKaO40OzAvzsRF0opJz4-oZI_review_3,5,Very Energetic Church….Can feel God’s presence….🙏🏽,1730689687,en
ChIJKaO40OzAvzsRF0opJz4-oZI,ChIJKaO40OzAvzsRF0opJz4-oZI_review_4,5,"Very enriching place, peaceful, worship is good. People from different parts of india and world participate in worship, sunday school for kids.",1492105756,en
ChIJKaO40OzAvzsRF0opJz4-oZI,ChIJKaO40OzAvzsRF0opJz4-oZI_review_5,5,"Very nice place to worship.
They are organized and focused on the subject. God bless this church.",1560421228,en
ChIJHXm8OD_BvzsRKgDDAzL7Ydk,ChIJHXm8OD_BvzsRKgDDAzL7Ydk_review_1,5,"Hello, this is Anthony and Alviza from Michigan, USA. So sorry for the delayed review, but just wanted to say that we were truly touched by the very warm and wonderful welcome that we received when we visited the River of Life Church this past Sunday. Both Pastor Wellington and his beautiful wife Tressil, greeted us so warmly. Tressil also went out of her way to give us a special greeting while the introductory worship was going on. It truly made us feel so welcome. Not only for Anthony and myself, but also for our precious 95 year old Mother and sister Adelaide. The service was beautiful and very inspirational. We felt as though we had come home to our dear family. We wish the Church continued growth and blessings and may those who seek the Lord, find comfort and peace at the River of Life Church. Much love and blessings from Anthony, Alviza, our mother Apolonia and sister Adelaide",1725715514,en
ChIJHXm8OD_BvzsRKgDDAzL7Ydk,ChIJHXm8OD_BvzsRKgDDAzL7Ydk_review_2,5,The church is an amazing place to worship and everyone there is very welcoming and friendly.,1650691317,en
ChIJHXm8OD_BvzsRKgDDAzL7Ydk,ChIJHXm8OD_BvzsRKgDDAzL7Ydk_review_3,5,,1756801436,en
ChIJHXm8OD_BvzsRKgDDAzL7Ydk,ChIJHXm8OD_BvzsRKgDDAzL7Ydk_review_4,5,,1673105973,en
ChIJHXm8OD_BvzsRKgDDAzL7Ydk,ChIJHXm8OD_BvzsRKgDDAzL7Ydk_review_5,4,,1671278333,en
ChIJiw2b1HS_vzsRkh-yRSpLLPo,ChIJiw2b1HS_vzsRkh-yRSpLLPo_review_1,5,Amazing Church. Relics of Alvares Thirumeni left here.,1732809656,en
ChIJiw2b1HS_vzsRkh-yRSpLLPo,ChIJiw2b1HS_vzsRkh-yRSpLLPo_review_2,5,"Beautiful church
Has relics of Alvares Thirumeni",1698930122,en
ChIJiw2b1HS_vzsRkh-yRSpLLPo,ChIJiw2b1HS_vzsRkh-yRSpLLPo_review_3,5,"This church is very old and very beautiful, you feel peace as soon as you go inside the church, very attractive carvings have been done on the church.",1660197770,en
ChIJiw2b1HS_vzsRkh-yRSpLLPo,ChIJiw2b1HS_vzsRkh-yRSpLLPo_review_4,5,SYRIAN orthodox  Church near to Panaji,1744549145,en
ChIJiw2b1HS_vzsRkh-yRSpLLPo,ChIJiw2b1HS_vzsRkh-yRSpLLPo_review_5,5,"It's a great church with the best view and also very peaceful , the choir is also great. Every Friday and Sunday there's communion . Please do visit the church , it's open all the days during the week.",1588739073,en
ChIJu_LRylPBvzsRKlegdAnOajE,ChIJu_LRylPBvzsRKlegdAnOajE_review_1,5,,1740939446,en
ChIJu_LRylPBvzsRKlegdAnOajE,ChIJu_LRylPBvzsRKlegdAnOajE_review_2,5,,1738103757,en
ChIJu_LRylPBvzsRKlegdAnOajE,ChIJu_LRylPBvzsRKlegdAnOajE_review_3,5,,1587388745,en
ChIJK7CL6JHAvzsRcYYIaKrhVJw,ChIJK7CL6JHAvzsRcYYIaKrhVJw_review_1,4,"The current Archbishop's Palace has been built upon and developed over the centuries, reflecting the needs and changing fortunes of the archdiocese. The palace is part of a long history of the Roman Catholic Church in Goa, which began with the establishment of the first ecclesiastical hierarchy in 1557 when the Diocese of Goa was created.",1756821651,en
ChIJK7CL6JHAvzsRcYYIaKrhVJw,ChIJK7CL6JHAvzsRcYYIaKrhVJw_review_2,5,We visited Archbishop's Palace a few times in 2018. This heritage building is situated on altinho hillock overlooking panjim city. It is the residence of the Archbishop of Goa. A very peaceful and quiet locale not to mention the unmistakably beautiful architecture !,1634452255,en
ChIJK7CL6JHAvzsRcYYIaKrhVJw,ChIJK7CL6JHAvzsRcYYIaKrhVJw_review_3,5,"Very helpful, had visited the office with related to my daughter marriage, they guided me and gv me writing like what documents need to come to their office to be submitted to the church where the nuptial will be held. Thanks a lot.🙏",1758530336,en
ChIJK7CL6JHAvzsRcYYIaKrhVJw,ChIJK7CL6JHAvzsRcYYIaKrhVJw_review_4,5,"This is the official residence of The Cardinal & Archbishop of Goa, Daman & Diu.",1751943630,en
ChIJK7CL6JHAvzsRcYYIaKrhVJw,ChIJK7CL6JHAvzsRcYYIaKrhVJw_review_5,5,"The Bishop's Palace, or Paco Patriarcal is the residence of the Archbishop of Goa. It is located at Altinho - Panjim is also Heritage Building",1669391359,en
ChIJ26FVv7fAvzsRPn2RW__MeT4,ChIJ26FVv7fAvzsRPn2RW__MeT4_review_1,4,"Located in a quite and scenic area, surrounded by huge empty space, it is one of the finest architecture around town...",1646408392,en
ChIJ26FVv7fAvzsRPn2RW__MeT4,ChIJ26FVv7fAvzsRPn2RW__MeT4_review_2,5,This church has an excellent interior and one of the oldest churches (475years in 2018) in GOA situated in the heart of Taliegon only a distance of 2-3 km from Panjim.,1661519824,en
ChIJ26FVv7fAvzsRPn2RW__MeT4,ChIJ26FVv7fAvzsRPn2RW__MeT4_review_3,5,Roman Catholic place of worship & connected activities revolving around serving the local communities.,1657438634,en
ChIJ26FVv7fAvzsRPn2RW__MeT4,ChIJ26FVv7fAvzsRPn2RW__MeT4_review_4,5,"Big church and driving ground, super market, woking place, selfie photo video shooting and (rip place) 💯👁️👁️",1671512889,en
ChIJ26FVv7fAvzsRPn2RW__MeT4,ChIJ26FVv7fAvzsRPn2RW__MeT4_review_5,4,"Located in a quite and scenic area, surrounded by huge empty space, it is one of the finest architecture around town.",1562732011,en
ChIJRRQmBIbAvzsRZ_-RMsArvTg,ChIJRRQmBIbAvzsRZ_-RMsArvTg_review_1,5,"This is beautiful church in punjim,",1509192326,en
ChIJRRQmBIbAvzsRZ_-RMsArvTg,ChIJRRQmBIbAvzsRZ_-RMsArvTg_review_2,5,,1498357250,en
ChIJRRQmBIbAvzsRZ_-RMsArvTg,ChIJRRQmBIbAvzsRZ_-RMsArvTg_review_3,5,,1494981852,en
ChIJI5nBd4bAvzsRClO4WUv4NQ4,ChIJI5nBd4bAvzsRClO4WUv4NQ4_review_1,3,"The São Tomé (in more Anglicised times, the St. Thomas Chapel), lies in the heart of the precinct of the same name in Panjim, the state-capital of Goa. The chapel is small and quaint, done in the old style. It mostly caters to the people of this locality and possibly of the nearby Fontainhas.

At Christmas, it gets lit up with many stars. Religious services are held here some evenings (not sure about the mornings) and, of course, on Sundays. There is a resident priests staying here too.",1446317866,en
ChIJI5nBd4bAvzsRClO4WUv4NQ4,ChIJI5nBd4bAvzsRClO4WUv4NQ4_review_2,5,Small beautiful church right on the corner of the road.,1577930904,en
ChIJI5nBd4bAvzsRClO4WUv4NQ4,ChIJI5nBd4bAvzsRClO4WUv4NQ4_review_3,5,Heritage chapel. Has relic of St. Thomas,1645024659,en
ChIJI5nBd4bAvzsRClO4WUv4NQ4,ChIJI5nBd4bAvzsRClO4WUv4NQ4_review_4,4,"São Tomé Chapel, S. Tomé (mass)
Sunday & Weekdays: 7am (Konkani)
Wednesday & First Friday: 6pm Konkani",1516599282,en
ChIJI5nBd4bAvzsRClO4WUv4NQ4,ChIJI5nBd4bAvzsRClO4WUv4NQ4_review_5,3,European copy design. A normal church with every day prayers.,1554299884,en
ChIJ16nFvo7AvzsRLORxlM-jylM,ChIJ16nFvo7AvzsRLORxlM-jylM_review_1,5,"Grace and Truth Baptist Church is a Bible based Baptist Christian church. It is pastored by Pastor Lordson Roch who preaches exclusively from the Word of God (King James Version, 1611). I have been a member of this church for almost 2 years now and am very blessed by it.
The service is professional, the praise and worship is beautiful and the sermons convict  the heart. The gospel of Christ is preached here always.
The church members are friendly and visitors receive a warm welcome at the service.
I highly recommend this church to anyone who is a Christian and wants to grow in God's word.",1725998680,en
ChIJ16nFvo7AvzsRLORxlM-jylM,ChIJ16nFvo7AvzsRLORxlM-jylM_review_2,5,"I have been a part of Grace and Truth Baptist Church for the past 2 years now. This church makes you feel at home. Pastor Lordson Roch greets you with a smile and stirs you up with his preaching. We have an amazing choir which leads us into a spirit filled worship. The church service starts at 9.00 am sharp. If you are looking out for a Bible believing church in Goa, please do visit and be a part of the body of Christ.

Come and see!!!",1657994825,en
ChIJ16nFvo7AvzsRLORxlM-jylM,ChIJ16nFvo7AvzsRLORxlM-jylM_review_3,5,"Come and see!!!

I have been a part of the Grace and Truth Baptist Church for many years now. This is a Bible believing church and we are born again Christians put into the body of our Lord Jesus Christ. Pastor Lordson Roch is a bold preacher and stands for the truth. Our service is at The International Center Goa and starts sharp at 9 am Sunday. The GTBC choir leads us into worship followed by the preaching of the word of God by our pastor. If you are in Goa and looking for a Bible believing church then do visit us and be blessed - you and your family.",1658024878,en
ChIJ16nFvo7AvzsRLORxlM-jylM,ChIJ16nFvo7AvzsRLORxlM-jylM_review_4,5,"I attended Grace and Truth Baptist Church in 2016 on a two week mission trip to Goa. The first time I met Pastor Roch was when he picked us up at the bus stop and in the two weeks, working in the ministry with him I was so blessed to experience the Lords work in a different culture (as Im a kiwi/New Zealander). The love and passion the people have for Christ is amazing. I was given many opportunities to serve and help, but thanks be to God for a Bible centered church with a loving and caring Pastor who loves people.
Blessed to be a part of the ministry for a short time, and Lord willing, another visit in the future",1544033394,en
ChIJ16nFvo7AvzsRLORxlM-jylM,ChIJ16nFvo7AvzsRLORxlM-jylM_review_5,5,"It’s an amazing church, with english service too. I just admire how much love they have to our Lord Jesus Christ. Besides that, help the society and community to grow on God’s word and commandments. Highly recommended church for whoever wants to find a safe place. Where to keep growing in faith and find Christian friends for lifetime. My regards to all of them, and specially pastor Lordson, wife and children🤩",1690342365,en
ChIJC8mx4KjBvzsR9hqjcAw6c3U,ChIJC8mx4KjBvzsR9hqjcAw6c3U_review_1,5,"A beautiful Church dedicated to Our Lady of Remedi, which means Good Health or Medicine. The Church is more than 450 years old. One of the images of Mother Mary in this Church is also 450 years old. The Church and campus are well maintained, and are very beautiful.",1702012078,en
ChIJC8mx4KjBvzsR9hqjcAw6c3U,ChIJC8mx4KjBvzsR9hqjcAw6c3U_review_2,5,Beautiful church with lovely architecture. Priest is very friendly!,1707769899,en
ChIJC8mx4KjBvzsR9hqjcAw6c3U,ChIJC8mx4KjBvzsR9hqjcAw6c3U_review_3,5,"Have been to the church, very beautiful. It is calm, relaxing and very old. The paintings in the  church, especially the Nativity and the Annunciation are a bliss to view. The Mass is said in the native language of Konkani, though there were plans, as announced, to conduct an English mass. There also seems to be a 'Sunday Bazaar' conducted by the Parishioners. It is a must visit for old Portuguese architecture. The area is very peaceful and the people are nice when approached to.",1581388566,en
ChIJC8mx4KjBvzsR9hqjcAw6c3U,ChIJC8mx4KjBvzsR9hqjcAw6c3U_review_4,4,"This church is dedicated to Our Lady of Remedies. Like the early set of churches built in Goa, this one too was among the first in the Bardez region, built in 1569, by the Franciscan priests in whose charge the area was handed.

History reminds us that the Nerul church was attacked three times by the Marathas from the neighbouring areas. They were supposedly -- according to legend -- repelled by the firing of loud crackers, as if they were weapons. This church is said to have some old paintings on panels and walls. (Caution: Goan religious treasures have a notorious way of showing up in auction houses in places like London these days....)

Caution: Don't believe that the church is open 24 hours! Yes, emergency services like the Sacraments for the Sick (formerly Extreme-unction) are available throughout the day or night. But the church is mostly open for religious services, as and when scheduled. The church offices in Goa mostly stay open in the morning hours. Generally visits by tourists are discouraged, specially during service time. So, unless you can be very discrete, and un-loud, please don't risk irritating someone :-)",1475350852,en
ChIJC8mx4KjBvzsR9hqjcAw6c3U,ChIJC8mx4KjBvzsR9hqjcAw6c3U_review_5,5,"This church is 450 years old, built during Portuguese rule of Goa.....Our Lady of Remedies..... is known to have cured the villagers of serious sickness 450+ years ago and the church was built as a tribute.",1571502321,en
ChIJiXyiUOnAvzsRsbTtcH_NtJ8,ChIJiXyiUOnAvzsRsbTtcH_NtJ8_review_1,4,The chapel is good and near miramar visit for a peaceful time.,1543556726,en
ChIJiXyiUOnAvzsRsbTtcH_NtJ8,ChIJiXyiUOnAvzsRsbTtcH_NtJ8_review_2,4,Beautiful chapel in the interior of Miramar. Peaceful,1535602292,en
ChIJiXyiUOnAvzsRsbTtcH_NtJ8,ChIJiXyiUOnAvzsRsbTtcH_NtJ8_review_3,5,Good and quiet chapel. Very godly,1552661621,en
ChIJiXyiUOnAvzsRsbTtcH_NtJ8,ChIJiXyiUOnAvzsRsbTtcH_NtJ8_review_4,4,Very nice place. Dedicated to Mother Mary,1555432588,en
ChIJiXyiUOnAvzsRsbTtcH_NtJ8,ChIJiXyiUOnAvzsRsbTtcH_NtJ8_review_5,5,It is one of the chapels where the whole crowd can see the altar,1541054441,en
ChIJDf09CSPBvzsRg0L_58ASXQ8,ChIJDf09CSPBvzsRg0L_58ASXQ8_review_1,5,"St. Anthony Chapel in Miramar, Panaji, is a charming place of worship known for its peaceful ambiance and Goan architectural style. It's a popular spot for both tourists and locals seeking a moment of tranquility and a glimpse into Goa's rich heritage. The chapel is particularly known for its beautiful altar, quaint interiors, and the sense of peace it offers.
Here's a more detailed look at what visitors appreciate about St. Anthony Chapel:
Architecture:
The chapel's design reflects the fusion of Portuguese colonial and Indian influences, with a simple yet elegant altar and artistic details.
Serenity:
Visitors often comment on the chapel's peaceful atmosphere, making it a welcome escape from the bustling tourist areas.
Spiritual Significance:
Dedicated to St. Anthony, the patron saint of lost things and missing persons, the chapel holds deep spiritual meaning for many.
Location:
Situated in North Goa, it's easily accessible for those exploring the region's historical and cultural sites.
Cultural Confluence:
The chapel embodies Goa's unique blend of Eastern and Western traditions, making it a fascinating example of Goan Catholic architecture.
Feast Day Celebrations:
The annual feast of St. Anthony, celebrated with processions and festivities, is a major event in the Goan calendar, attracting devotees from far and wide.
Instagram handle : @saviathebakecook",1753870493,en
ChIJDf09CSPBvzsRg0L_58ASXQ8,ChIJDf09CSPBvzsRg0L_58ASXQ8_review_2,4,Peaceful place for praying and spending time with the lord. The people and devotees who come here are filled with love and reverence for the lord. Do come here when you are feeling down and not doing so good. This place will definitely lift your mood.,1689737550,en
ChIJDf09CSPBvzsRg0L_58ASXQ8,ChIJDf09CSPBvzsRg0L_58ASXQ8_review_3,5,Just 2 days before it was re-opened after renovated..,1681394822,en
ChIJDf09CSPBvzsRg0L_58ASXQ8,ChIJDf09CSPBvzsRg0L_58ASXQ8_review_4,5,"Peace full place , near beach",1690081632,en
ChIJDf09CSPBvzsRg0L_58ASXQ8,ChIJDf09CSPBvzsRg0L_58ASXQ8_review_5,3,Nice views.,1549208739,en
ChIJ3X-jDrrHvzsRA4RuAi7OVYE,ChIJ3X-jDrrHvzsRA4RuAi7OVYE_review_1,5,"Vasco Clock Tower is a charming and historic landmark located in the heart of Vasco da Gama, Goa. Standing tall in the bustling city center, this iconic clock tower adds a touch of old-world charm to the area.

### **Highlights:**
✅ **Historical Significance** – Built during the Portuguese era, the clock tower reflects Goa's colonial heritage and serves as a reminder of the region's rich past.
✅ **Central Location** – Situated near the municipal market and close to the railway station, it’s easily accessible and a great spot for quick photos.
✅ **Simple Yet Elegant Design** – The whitewashed structure with its classic clock face makes for a picturesque sight, especially in the evening when the area is lit up.

### **Things to Note:**
⚠️ **No Major Attractions Nearby** – While the clock tower itself is scenic, there isn’t much else to do here except take a quick look and move on.
⚠️ **Can Get Crowded** – Since it’s in a busy market area, the surroundings can be noisy and chaotic.

### **Verdict:**
The Vasco Clock Tower is worth a quick stop if you're exploring Vasco da Gama, especially for history lovers and photographers. However, it’s not a major tourist destination, so don’t expect too much.

**Rating: ⭐⭐⭐☆ (4.5/5)** – A nice little landmark with historical value, but not a must-visit unless you're in the area.",1743403572,en
ChIJ3X-jDrrHvzsRA4RuAi7OVYE,ChIJ3X-jDrrHvzsRA4RuAi7OVYE_review_2,3,Vasco de gama is a little bit of a S hole place. Dirty very dirty. Don't go there only for the clock you will be dissapointed. Also I think it's better to stay in Panjim and take a taxi if you want to go to the airport it's 700r. Nothing to see here.,1755672028,en
ChIJ3X-jDrrHvzsRA4RuAi7OVYE,ChIJ3X-jDrrHvzsRA4RuAi7OVYE_review_3,4,Good place.. right beside the road..,1696499735,en
ChIJ3X-jDrrHvzsRA4RuAi7OVYE,ChIJ3X-jDrrHvzsRA4RuAi7OVYE_review_4,5,"Not in good condition.
It's available only for attraction as a clock...",1711421109,en
ChIJ3X-jDrrHvzsRA4RuAi7OVYE,ChIJ3X-jDrrHvzsRA4RuAi7OVYE_review_5,4,VASCO: Mormugao municipal council (MMC) has undertaken work of restoring the clock tower at its municipal market. The clock tower is a heritage structure which ...,1515057131,en
ChIJZ3G-qP_BvzsRv6dY5BejKwo,ChIJZ3G-qP_BvzsRv6dY5BejKwo_review_1,5,"It is the highest National flag mast in Goa, having height of 30 meters.",1607505119,en
ChIJZ3G-qP_BvzsRv6dY5BejKwo,ChIJZ3G-qP_BvzsRv6dY5BejKwo_review_2,5,A notable place in Panaji City. Looks good from New Atal Setu Bridge,1600162258,en
ChIJZ3G-qP_BvzsRv6dY5BejKwo,ChIJZ3G-qP_BvzsRv6dY5BejKwo_review_3,5,Jay Hind 🙏🏻🙏🏻🙏🏻,1639919720,en
ChIJZ3G-qP_BvzsRv6dY5BejKwo,ChIJZ3G-qP_BvzsRv6dY5BejKwo_review_4,5,victory to mother India,1674715919,en-US
ChIJZ3G-qP_BvzsRv6dY5BejKwo,ChIJZ3G-qP_BvzsRv6dY5BejKwo_review_5,5,,1665138901,en
ChIJB2W7l_y-vzsRlN1n1DugmKc,ChIJB2W7l_y-vzsRlN1n1DugmKc_review_1,5,"Awesome place buy lot of things like handcrafted.. carpets.....kashmir stole
Pashmina...gold .. silver ring....diamond all done by hand
And Old collection furniture also",1582532910,en
ChIJB2W7l_y-vzsRlN1n1DugmKc,ChIJB2W7l_y-vzsRlN1n1DugmKc_review_2,5,"I tried the Temple Jewellery store nearby that have offered the unique collections. Also, I have found all the ornaments at a good price. The designs of the necklace and the work they did are very much high.",1581007299,en
ChIJB2W7l_y-vzsRlN1n1DugmKc,ChIJB2W7l_y-vzsRlN1n1DugmKc_review_3,5,"This place is apparently older than Taj Mahal. It's not a museum perse rather it's a fancy store. Beautiful Kashmiri carpets, pashmina shawls are a few of the things that might interest you. They have a garden café too. If you're in old Goa, it's a must visit place.",1517215160,en
ChIJB2W7l_y-vzsRlN1n1DugmKc,ChIJB2W7l_y-vzsRlN1n1DugmKc_review_4,1,"Quite commercial. Pretty expensive but comparative to other such antique stores, it's reasonable. Good items to gift to people who want to take some memoire from india. Available at all prices from rs. If 50 to lacs of INR.",1572667274,en
ChIJB2W7l_y-vzsRlN1n1DugmKc,ChIJB2W7l_y-vzsRlN1n1DugmKc_review_5,3,"A house that formally belonged to the Soto Mayor family from Portugal. This house was constructed in 1585. Today it is an unit of Cottage Industry Emporium (CIE). Has nice souveiner collection though bit on the higher end.

It has lost it's original charm and architecture. An address only of the old palatial building that  once upon a time stood shoulder to shoulder with other big Portuguese era buildings facing river Mandovi.

Tea & coffee, on request, in it's courtyard. Like an oasis on the busy riverside Panjim to Old Goa road for weary heritage lovers returning from UNESCO site of Velha Goa",1519576844,en
ChIJlTlAm47AvzsRw1shSYse4SM,ChIJlTlAm47AvzsRw1shSYse4SM_review_1,5,"One of the hidden gems in Panjim, Goa, is the Astronomical Observatory—a must-visit, especially if you're traveling with kids or have a passion for the night sky. I’m so glad I didn’t miss this experience during my recent trip to Goa, as my kids were particularly excited, especially my daughter, who has a deep interest in space and planets.

The highlight of our visit was witnessing the Moon, Saturn, and Jupiter through the telescope—an absolutely breathtaking experience! But what made it even more special was Mr. Sathish, whose passion and knowledge truly stood out. His enthusiasm for astronomy is infectious, and the way he explained celestial wonders was both engaging and inspiring. He is one of those rare individuals whose love for their field shines through every word—truly a genius.

If you’re in Goa, don’t miss this incredible opportunity to explore the universe!",1740336603,en
ChIJlTlAm47AvzsRw1shSYse4SM,ChIJlTlAm47AvzsRw1shSYse4SM_review_2,4,"A must visit especially for children, kids will learn as they are being explained by the guide (in our case Paray did a magnificent job). Seeing with our own eyes the stars and planets is one experience we will never forget, we saw Saturn, Jupiter and it's moon, Nebula etc. The place should be publicized more, so more people will come to know of this place.",1703841777,en
ChIJlTlAm47AvzsRw1shSYse4SM,ChIJlTlAm47AvzsRw1shSYse4SM_review_3,5,"Had a wonderful time visiting. We saw planets like Venus,mars,Jupiter and Saturn.
If you are in Goa and interested in celestial/astronomical events, a great place to visit.
One of our guides was a boy named Parth, he was very sweet and impressive.",1737731068,en
ChIJlTlAm47AvzsRw1shSYse4SM,ChIJlTlAm47AvzsRw1shSYse4SM_review_4,5,"Nicely explained about planet's. Got an opportunity to see Mars, saturn and Moon. Awesome experience for kids. Hats off to the members who explain.",1741789797,en
ChIJlTlAm47AvzsRw1shSYse4SM,ChIJlTlAm47AvzsRw1shSYse4SM_review_5,5,"Nice experience.. saw saturn, jupiter and it's star and venus... Space museum is also informative...",1737815114,en
ChIJBzL7FYbAvzsRLuvR1UiqR7c,ChIJBzL7FYbAvzsRLuvR1UiqR7c_review_1,4,casino..  live performance.. food..  singers everything was perfect.. but my review is not gud.. it was my first anniversary that we went to celebrate it there.. we asked singers to dedicate a song for us.. but they just ignored.. we even brought cake with us.. and asked management to celebrate at their dining place.. but they just ignored.. although it was nice place but personal attention is not given at all.. which is little bit demoralising for me..to visit again,1556970056,en
ChIJBzL7FYbAvzsRLuvR1UiqR7c,ChIJBzL7FYbAvzsRLuvR1UiqR7c_review_2,5,Haven't stepped in but enjoyed the beautiful landscape views from panjim cable bridge 🌉🔥❤️,1694620730,en
ChIJBzL7FYbAvzsRLuvR1UiqR7c,ChIJBzL7FYbAvzsRLuvR1UiqR7c_review_3,5,"Nice place to enjoy in goa.
It is most affordable luxury Cruise.
Cost is 1500 per pax with unlimited food & drink with 500 Coins.
If you book online then you will get 1000 Coins extra.
For that you need to call there call center.
Food was very tasty, lots of options available in Veg as well as non-veg. All brands drinks along with starters available for free in the package.
Great Ambiance...
Best in service...
If you know how to play then consider it free.
No doubt it's value for money.",1576460946,en
ChIJBzL7FYbAvzsRLuvR1UiqR7c,ChIJBzL7FYbAvzsRLuvR1UiqR7c_review_4,4,"The price was reasonable. The staff as well as service, ambience, amenities was best. Food was also good in taste. Overall it was great time to spend in it.",1579172822,en
ChIJBzL7FYbAvzsRLuvR1UiqR7c,ChIJBzL7FYbAvzsRLuvR1UiqR7c_review_5,5,Cheap among the deltins ...always better to visit during weekends for special pgms  and try to buy tickets online to get additional OTPC,1578410626,en
ChIJtxp4gVTHvzsRkDz0AJr4g-Q,ChIJtxp4gVTHvzsRkDz0AJr4g-Q_review_1,5,"A tree made by people stands under the open sky - contrasting symbols of Goa with the chaos of modernity this tree is made of terracotta, machine bits, rubber, plastic and a whole lot of enthusiasm
quite the sight !💙💚💛💚💙",1454000422,en
ChIJtxp4gVTHvzsRkDz0AJr4g-Q,ChIJtxp4gVTHvzsRkDz0AJr4g-Q_review_2,5,International guest house. Beautiful building structure.,1547891134,en
ChIJtxp4gVTHvzsRkDz0AJr4g-Q,ChIJtxp4gVTHvzsRkDz0AJr4g-Q_review_3,5,,1544071325,en
ChIJtxp4gVTHvzsRkDz0AJr4g-Q,ChIJtxp4gVTHvzsRkDz0AJr4g-Q_review_4,2,,1543303152,en
ChIJtxp4gVTHvzsRkDz0AJr4g-Q,ChIJtxp4gVTHvzsRkDz0AJr4g-Q_review_5,5,,1543084442,en
ChIJY9P2Ca_BvzsRhSOOl8q2GdQ,ChIJY9P2Ca_BvzsRhSOOl8q2GdQ_review_1,5,Most sacred place in north goa,1556621595,en
ChIJY9P2Ca_BvzsRhSOOl8q2GdQ,ChIJY9P2Ca_BvzsRhSOOl8q2GdQ_review_2,5,Beautiful comfortable n open place,1571145952,en
ChIJY9P2Ca_BvzsRhSOOl8q2GdQ,ChIJY9P2Ca_BvzsRhSOOl8q2GdQ_review_3,2,It's a jagrut dhayvate temple.,1572865219,en
ChIJY9P2Ca_BvzsRhSOOl8q2GdQ,ChIJY9P2Ca_BvzsRhSOOl8q2GdQ_review_4,4,This is Ganesh temple candolim,1561313354,en
ChIJY9P2Ca_BvzsRhSOOl8q2GdQ,ChIJY9P2Ca_BvzsRhSOOl8q2GdQ_review_5,5,"Middle of Calangute in d main market,",1572027329,en
ChIJaUYmTa64vzsRxHswvzAfoEM,ChIJaUYmTa64vzsRxHswvzAfoEM_review_1,5,"I visited the casino on October 14th, and I was thoroughly impressed by every aspect of my experience.
The staff across the board were incredibly cooperative, courteous, and supportive. It truly made a difference. The service for my dietary needs was particularly noteworthy: as a Jain, I was delighted that the casino provided excellent and delicious Jain food options. The attentiveness of the food and beverage team was greatly appreciated.
The amazing play area for kids deserves special mention. The level of help and supervision provided there was fantastic. My nephew had an absolute blast—it was a true highlight of our visit, allowing the adults to enjoy the casino knowing the children were well-cared for and entertained.",1760530275,en
ChIJaUYmTa64vzsRxHswvzAfoEM,ChIJaUYmTa64vzsRxHswvzAfoEM_review_2,5,"Sleek interface, good food, quick payouts, and diverse game selection. Customer support is responsive, Overall — smooth experience for casual and regular players alike.",1760821711,en
